[2019-08-15T14:29:46]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:47]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:29:49]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:29:50]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:50]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:29:54]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:29:55]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:29:55]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:29:56]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:29:59]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:00]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:30:00]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:01]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:02]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:30:03]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:05]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:06]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:06]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:30:07]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:12]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:12]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:18]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:19]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:37]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:30:38]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:39]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:40]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:42]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
[2019-08-15T14:30:43]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:44]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:30:45]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:46]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:30:47]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:30:49]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:30:49]: [System] bd [0] ch [1] par [VMon] val [5000.2]; 
[2019-08-15T14:30:49]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:51]: [System] bd [0] ch [1] par [VMon] val [5000.4]; 
[2019-08-15T14:30:52]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:30:52]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:30:54]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:30:55]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:30:55]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:30:57]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:04]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:04]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:07]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:31:07]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:07]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:08]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:13]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:14]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:15]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:16]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:16]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:16]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:17]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:26]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:28]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:29]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:30]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:38]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:31:38]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:40]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:40]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:41]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:43]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:44]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:45]: [System] bd [0] ch [1] par [IMonH] val [11.75]; 
[2019-08-15T14:31:45]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:46]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:46]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:47]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:47]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:49]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:50]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:50]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:51]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:51]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:31:52]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:55]: [System] bd [0] ch [1] par [IMonH] val [11.85]; 
[2019-08-15T14:31:55]: [System] bd [0] ch [2] par [IMonH] val [533.85]; 
[2019-08-15T14:31:56]: [System] bd [0] ch [1] par [IMonH] val [11.8]; 
[2019-08-15T14:31:56]: [System] bd [0] ch [2] par [IMonH] val [533.8]; 
[2019-08-15T14:32:08]: [System] bd [0] ch [1] par [IMonH] val [11.9]; 
